Date,High,Low,Open,Close,Volume,AdjClose,%Change,MA5,MA10,MA15,MA20,MA25,MA30,MA50,MA100,MA200,EMA5,EMA10,EMA15,EMA20,EMA25,EMA30,EMA50,EMA100,EMA200,UpperBand,LowerBand,Sto%K,Sto%D,CCI,ROC,ForceIndex,RSI(14),Rating
5/3/2018,263.3599854,259.0499878,262.2600098,262.6199951,136311500,253.9480438,-0.0022,-0.0094,-0.0106,-0.0135,-0.0106,-0.0072,-0.0066,-0.0186,-0.0247,0.0128,-0.005,-0.0077,-0.0089,-0.0098,-0.0107,-0.0117,-0.0147,-0.0112,0.0132,-0.0308,0.0105,-41.6485222,-48.84592267,-112.620397,-1.496573604,-5206.547698,44.03272599,Buy
5/4/2018,266.7900085,261.1499939,261.519989,266.019989,91222100,257.2358093,0.0129,0.0062,0.0046,0.0001,0.0028,0.0052,0.0072,-0.0055,-0.0121,0.0255,0.0053,0.0042,0.0035,0.0028,0.0019,0.001,-0.0018,0.0015,0.026,-0.0153,0.0216,-14.80962014,-39.04609709,-31.63574982,-0.206321412,2681.556144,50.80432948,Hold
5/7/2018,268.019989,266.1099854,266.8900146,266.9200134,55304900,258.1061096,0.0034,0.01,0.0082,0.0033,0.005,0.0082,0.0103,-0.0019,-0.0088,0.0285,0.0058,0.0062,0.006,0.0056,0.0049,0.0041,0.0015,0.0048,0.0292,-0.0114,0.022,-7.70512795,-21.38775676,38.27433631,1.498209751,1759.476583,52.44458067,Hold
5/8/2018,267.3299866,265.1499939,266.5,266.9200134,67499200,258.1061096,0,0.0082,0.0081,0.0034,0.0039,0.0067,0.0092,-0.0014,-0.009,0.028,0.0038,0.0051,0.0052,0.005,0.0045,0.0039,0.0014,0.0047,0.0289,-0.0125,0.0209,-8.715389514,-10.41004587,37.67963632,1.24798098,398.1604116,52.44458067,Hold
5/9/2018,269.8699951,267.0899963,267.6799927,269.5,59666100,260.6008911,0.0097,0.0165,0.0163,0.0139,0.0133,0.0155,0.0187,0.009,0.0005,0.0375,0.009,0.0121,0.0131,0.0133,0.0131,0.0127,0.0107,0.0141,0.0384,-0.0038,0.0309,14.33366239,-0.695618358,119.3493451,1.197849043,1696.263085,57.18987075,Hold
5/10/2018,272.3900146,270.2200012,270.3399963,272.019989,72063900,263.0376282,0.0094,0.0211,0.0236,0.0236,0.0216,0.0241,0.0271,0.0188,0.0097,0.0467,0.0122,0.0175,0.0197,0.0206,0.0208,0.0207,0.0193,0.0231,0.0476,0.002,0.0421,29.8922965,11.83685646,155.6076136,2.048302594,5233.242679,61.25639713,Hold
5/11/2018,273.1499939,271.5799866,272.1600037,272.8500061,59871500,263.84021,0.0031,0.017,0.0245,0.0259,0.0236,0.0262,0.0287,0.0218,0.0124,0.0493,0.0101,0.0168,0.0199,0.0214,0.0221,0.0222,0.0215,0.0257,0.0503,0.0015,0.0467,33.97319216,26.06638368,137.8393168,3.152969587,4556.248922,62.51924405,Hold
5/14/2018,274.0799866,272.3599854,273.3399963,272.980011,54790600,263.9659729,0.0005,0.0124,0.0226,0.0248,0.0226,0.0247,0.0279,0.0218,0.0127,0.0492,0.0071,0.0141,0.0178,0.0198,0.0208,0.0212,0.0211,0.0257,0.0503,-0.0016,0.048,32.70782107,32.19110324,119.642769,3.019086129,5181.564164,62.72427756,Sell
5/15/2018,271.6099854,270.0299988,271.5899963,271.1000061,87036100,262.1480408,-0.0069,0.0009,0.0123,0.0161,0.0145,0.0158,0.0188,0.0144,0.0055,0.0414,0.0001,0.0058,0.0094,0.0115,0.0127,0.0133,0.0135,0.0182,0.0426,-0.0099,0.0401,20.61246327,29.0978255,67.5832939,3.001505201,7136.957544,57.80196937,Hold
5/16/2018,272.7600098,271.1099854,271.1400146,272.2399902,53942600,263.2503662,0.0042,0.002,0.0143,0.0183,0.0186,0.0192,0.0218,0.0186,0.0095,0.0452,0.0029,0.0082,0.0119,0.0142,0.0156,0.0164,0.0171,0.0221,0.0465,-0.0067,0.0452,27.9466318,27.08897205,76.55265885,3.663080939,3244.408362,59.85898834,Hold
5/17/2018,273.230011,271.1300049,271.9400024,272.0100098,56536400,263.0280151,-0.0008,-0.0008,0.01,0.0153,0.0174,0.017,0.0198,0.0177,0.0084,0.0438,0.0013,0.006,0.0097,0.0121,0.0136,0.0145,0.0156,0.0208,0.0451,-0.0089,0.0451,26.46724995,25.00878167,68.12827186,2.251710532,2782.668191,59.23177549,Hold
5/18/2018,272.0299988,270.9299927,271.6199951,271.3299866,64368000,262.3704834,-0.0025,-0.0033,0.004,0.0113,0.0142,0.0136,0.0165,0.0152,0.0057,0.0406,-0.0008,0.0029,0.0062,0.0086,0.0102,0.0112,0.0125,0.0179,0.0421,-0.0126,0.0426,22.09245426,25.502112,48.8033278,1.65217855,2744.892114,57.3190752,Hold
5/21/2018,273.980011,272.5700073,273.0100098,273.3699951,58025900,264.3430786,0.0075,0.0053,0.0095,0.0177,0.0209,0.0202,0.0226,0.0229,0.0131,0.0479,0.0045,0.0085,0.0121,0.0147,0.0164,0.0176,0.0193,0.025,0.0494,-0.0075,0.051,35.21684132,27.92551517,70.44682842,2.416436017,2171.437977,61.35120133,Hold
5/22/2018,274.25,272.2399902,273.9599915,272.6099854,52966400,263.6081543,-0.0028,0.0022,0.0043,0.0127,0.0168,0.0165,0.0182,0.0204,0.01,0.0444,0.0011,0.0047,0.0081,0.0107,0.0125,0.0138,0.0158,0.0217,0.046,-0.0109,0.0461,29.98791344,29.09906967,57.59213835,1.153972717,302.1871484,59.11064776,Hold
5/23/2018,273.3900146,270.9899902,271.1700134,273.3599854,64694200,264.3334045,0.0028,0.0038,0.005,0.0135,0.0178,0.0189,0.0201,0.0236,0.0125,0.0467,0.0026,0.0061,0.0095,0.0122,0.0141,0.0155,0.0179,0.024,0.0484,-0.0096,0.0467,24.30083329,29.83519602,44.97152339,0.492620153,319.068288,60.63833913,Hold
